Date,resid
2007-12-31,1.4440317851886264
2008-01-02,1.441352986677398
2008-01-03,1.4473700627739396
2008-01-04,1.4306877031291254
2008-01-07,1.4193388103280071
2008-01-08,1.3962241496674301
2008-01-09,1.3772674594577148
2008-01-10,1.358951266784148
2008-01-11,1.3306519504598326
2008-01-14,1.31001687479025
2008-01-15,1.2842612370658226
2008-01-16,1.2580656792529248
2008-01-17,1.235464860146044
2008-01-18,1.2139864339372484
2008-01-22,1.1756560857351592
2008-01-23,1.128440711381666
2008-01-24,1.0884800089032907
2008-01-25,1.0408625881610643
2008-01-28,0.9858731798349392
2008-01-29,0.9219776529230397
2008-01-30,0.8562941257859962
2008-01-31,0.7930236854989403
2008-02-01,0.7420300313929377
2008-02-04,0.672966229211548
2008-02-05,0.6014807451255798
2008-02-06,0.5246458440436027
2008-02-07,0.44869688011519565
2008-02-08,0.3898930591302182
2008-02-11,0.3449306702112401
2008-02-12,0.30909011610651677
2008-02-13,0.2744125126882249
2008-02-14,0.22437646089295527
2008-02-15,0.190973275705011
2008-02-19,0.1546789326400269
2008-02-20,0.1257890801354929
2008-02-21,0.10743199375359447
2008-02-22,0.10146042439990605
2008-02-25,0.08891109505007178
2008-02-26,0.08355640816059162
2008-02-27,0.09998444778588328
2008-02-28,0.09830596464918237
2008-02-29,0.10019199720229424
2008-03-03,0.09721883534684478
2008-03-04,0.10695978630773842
2008-03-05,0.11427956279872373
2008-03-06,0.11599857946019529
2008-03-07,0.11704990979473037
2008-03-10,0.11571573134979643
2008-03-11,0.1322596794371762
2008-03-12,0.13444125094663328
2008-03-13,0.13209858440323996
2008-03-14,0.11753011447235528
2008-03-17,0.08881322394500923
2008-03-18,0.08057733890912788
2008-03-19,0.055986473924830915
2008-03-20,0.04065839371283042
2008-03-24,0.027538748374435817
2008-03-25,0.011499896078274507
2008-03-26,-0.014473902380716441
2008-03-27,-0.051333171823076174
2008-03-28,-0.08861797963968765
2008-03-31,-0.12693837316188705
2008-04-01,-0.14915367600573992
2008-04-02,-0.18374940155452224
2008-04-03,-0.21151998557922225
2008-04-04,-0.2268366635024991
2008-04-07,-0.24078995774948164
2008-04-08,-0.2569399300464982
2008-04-09,-0.2685766423883933
2008-04-10,-0.27459229298898735
2008-04-11,-0.29616837804619933
2008-04-14,-0.31352006448508685
2008-04-15,-0.33682879062893156
2008-04-16,-0.35094894939637766
2008-04-17,-0.35557718728641463
2008-04-18,-0.343836169553136
2008-04-21,-0.323757212770172
2008-04-22,-0.3102528388974849
2008-04-23,-0.2843171800383
2008-04-24,-0.2482923459141868
2008-04-25,-0.22380330084540434
2008-04-28,-0.19145810929464346
2008-04-29,-0.1581035976821451
2008-04-30,-0.12551916137465513
2008-05-01,-0.08283235357893703
2008-05-02,-0.024490286579228582
2008-05-05,0.03550199950013255
2008-05-06,0.09565728677798335
2008-05-07,0.14753653904883712
2008-05-08,0.20982411127006584
2008-05-09,0.2737979193844733
2008-05-12,0.339345109193655
2008-05-13,0.40957458851685447
2008-05-14,0.4682492570266866
2008-05-15,0.5424623791639199
2008-05-16,0.6136547454561602
2008-05-19,0.6796269788384789
2008-05-20,0.7400752069632942
2008-05-21,0.7926959456554077
2008-05-22,0.8456401143350656
2008-05-23,0.8964166812597527
2008-05-27,0.9395945305486906
2008-05-28,0.985937266811115
2008-05-29,1.0375366847706786
2008-05-30,1.0917128197886445
2008-06-02,1.1385354230006446
2008-06-03,1.184338360749077
2008-06-04,1.2343968397080731
2008-06-05,1.2965643975168404
2008-06-06,1.3498496794731607
2008-06-09,1.4003718862531316
2008-06-10,1.456862322143319
2008-06-11,1.4938431646230417
2008-06-12,1.5260621783687356
2008-06-13,1.5726125723208797
2008-06-16,1.6140857536134274
2008-06-17,1.648600636678439
2008-06-18,1.6739692030673514
2008-06-19,1.7031521559177667
2008-06-20,1.7118256161818768
2008-06-23,1.716813603634583
2008-06-24,1.6908964547358383
2008-06-25,1.70673532563071
2008-06-26,1.710750345293064
2008-06-27,1.7160330133758928
2008-06-30,1.7093509461610257
2008-07-01,1.7088169345322843
2008-07-02,1.6977739249197623
2008-07-03,1.5815010523609805
2008-07-07,1.5917632763404246
2008-07-08,1.6144708278538014
2008-07-09,1.6312328640538307
2008-07-10,1.652455476074611
2008-07-11,1.6634493487947883
2008-07-14,1.6755389501886118
2008-07-15,1.679827062374923
2008-07-16,1.691088924966691
2008-07-17,1.7016769701707257
2008-07-18,1.7024997264840087
2008-07-21,1.706883269676326
2008-07-22,1.7179091980265493
2008-07-23,1.7231213381213413
2008-07-24,1.726113216966558
2008-07-25,1.734096282123411
2008-07-28,1.7366913400161972
2008-07-29,1.7493383201888724
2008-07-30,1.760001215311218
2008-07-31,1.7665459656711007
2008-08-01,1.7636813994951264
2008-08-04,1.7616962922518473
2008-08-05,1.7746466276821504
2008-08-06,1.788497087093715
2008-08-07,1.7980709374217057
2008-08-08,1.8180714633718484
2008-08-11,1.8421429867694912
2008-08-12,1.8620218789291891
2008-08-13,1.8810284830127648
2008-08-14,1.9024799651814415
2008-08-15,1.9214328255185615
2008-08-18,1.939336940645164
2008-08-19,1.9482907299146897
2008-08-20,1.9639361074759947
2008-08-21,1.979293324324549
2008-08-22,2.0143248162518574
2008-08-25,2.040701678699058
2008-08-26,2.069375892319303
2008-08-27,2.1030844117068623
2008-08-28,2.139479228399705
2008-08-29,2.1709620805535197
2008-09-02,2.205541378945535
2008-09-03,2.233089241204931
2008-09-04,2.2465635554830437
2008-09-05,2.2496102189197025
2008-09-08,2.2484555374335913
2008-09-09,2.2562977288084123
2008-09-10,2.272493423591089
2008-09-11,2.299060844391646
2008-09-12,2.321497514090386
2008-09-15,2.328166215261455
2008-09-16,2.34478674249691
2008-09-17,2.3495765974049045
2008-09-18,2.3745620123881634
2008-09-19,2.4125395529108986
2008-09-22,2.4324348073124433
2008-09-23,2.4480590441216865
2008-09-24,2.467426616325821
2008-09-25,2.490749172160884
2008-09-26,2.5043871807284175
2008-09-29,2.4815655891391395
2008-09-30,2.470636525589687
2008-10-01,2.4546238649712175
2008-10-02,2.428662172885201
2008-10-03,2.4056776458814837
2008-10-06,2.3654307304490425
2008-10-07,2.302129402580605
2008-10-08,2.2350505852623117
2008-10-09,2.15529602623149
2008-10-10,2.0840691200822055
2008-10-13,2.043089841989519
2008-10-14,1.9931717062724612
2008-10-15,1.9112983500979874
2008-10-16,1.8534222416211752
2008-10-17,1.7955672234929319
2008-10-20,1.7394239342886928
2008-10-21,1.6563431555058556
2008-10-22,1.5613448855433016
2008-10-23,1.4718220243611124
2008-10-24,1.37364615188528
2008-10-27,1.2721586589901577
2008-10-28,1.200543080414062
2008-10-29,1.1397307114283972
2008-10-30,1.0903933124276628
2008-10-31,1.04327427014149
2008-11-03,0.9924136927455725
2008-11-04,0.9488778454501364
2008-11-05,0.8897433526953465
2008-11-06,0.8018391119112799
2008-11-07,0.7253322764444384
2008-11-10,0.6412540380333726
2008-11-12,0.5440232140033492
2008-11-13,0.4666874683300389
2008-11-14,0.378035534919812
2008-11-17,0.2818391485409213
2008-11-18,0.1888973879068926
2008-11-19,0.0824952464159941
2008-11-20,-0.027153553988765455
2008-11-21,-0.12244572841650458
2008-11-24,-0.20344478611539618
2008-11-25,-0.28238169399508367
2008-11-26,-0.34856868349317693
2008-11-28,-0.41662281763324627
2008-12-01,-0.5106133640468805
2008-12-02,-0.5939780272347778
2008-12-03,-0.6703976369783303
2008-12-04,-0.75202756313634
2008-12-05,-0.8174167992845904
2008-12-08,-0.8738676089552346
2008-12-09,-0.9252123860302971
2008-12-10,-0.9714727157431268
2008-12-11,-1.0203206033963235
2008-12-12,-1.069305090146823
2008-12-15,-1.1214863893959284
2008-12-16,-1.1631202906498364
2008-12-17,-1.2120911626785609
2008-12-18,-1.260041043699231
2008-12-19,-1.306670595573446
2008-12-22,-1.3588012081053034
2008-12-23,-1.4130716307026536
2008-12-24,-1.4718696204800366
2008-12-26,-1.524496726224864
2008-12-29,-1.5715833149584406
2008-12-30,-1.6127454995292094
2008-12-31,-1.6434291951545177
2009-01-02,-1.6601836184165557
2009-01-05,-1.6826384815104922
2009-01-06,-1.7018902670904534
2009-01-07,-1.7303293764447347
2009-01-08,-1.755919712581644
2009-01-09,-1.7802234851224104
2009-01-12,-1.8055333769313058
2009-01-13,-1.820707689492083
2009-01-14,-1.842950876523491
2009-01-15,-1.86570653006363
2009-01-16,-1.892652817006626
2009-01-21,-1.9240034006476194
2009-01-22,-1.9577154604094933
2009-01-23,-2.0007162418342763
2009-01-26,-2.0514278564014963
2009-01-27,-2.1014771741119316
2009-01-28,-2.1464863502922045
2009-01-29,-2.1914916539045617
2009-01-30,-2.2533066522105027
2009-02-02,-2.301426467158746
2009-02-03,-2.3419477600270984
2009-02-04,-2.3843995840724164
2009-02-05,-2.408129177574208
2009-02-06,-2.4148452277028705
2009-02-09,-2.4088266694321243
2009-02-10,-2.422564893703215
2009-02-11,-2.444916324693189
2009-02-12,-2.445365774090861
2009-02-13,-2.4492236994586465
2009-02-18,-2.459418905113563
2009-02-19,-2.45910718268007
2009-02-20,-2.4471038185334533
2009-02-23,-2.4538549990535548
2009-02-24,-2.4456541203011333
2009-02-25,-2.419621524815194
2009-02-26,-2.4178423654220498
2009-02-27,-2.4034191315778917
2009-03-02,-2.3998117112836317
2009-03-03,-2.3859762052274527
2009-03-04,-2.369550714048782
2009-03-05,-2.3572746652502032
2009-03-06,-2.346743354178407
2009-03-09,-2.33629243292423
2009-03-10,-2.3079838189979327
2009-03-11,-2.2889222570811434
2009-03-12,-2.26887751857601
2009-03-13,-2.252938510728594
2009-03-16,-2.24885587433515
2009-03-17,-2.232587621536896
2009-03-18,-2.2188695954814595
2009-03-19,-2.205052914204346
2009-03-20,-2.209427822256014
2009-03-23,-2.2026422152996217
2009-03-24,-2.210766888143299
2009-03-25,-2.2192067048615005
2009-03-26,-2.2173886695460556
2009-03-27,-2.2255479541137957
2009-03-30,-2.244450025743228
2009-03-31,-2.2726418810230773
2009-04-01,-2.2911664158309004
2009-04-02,-2.290923796550149
2009-04-03,-2.2832706909628913
2009-04-06,-2.276124884574662
2009-04-07,-2.2689795458909545
2009-04-08,-2.258460699770882
2009-04-09,-2.242394393625207
2009-04-13,-2.222215883100941
2009-04-14,-2.214209223362797
2009-04-15,-2.211787718527605
2009-04-16,-2.191896887021429
2009-04-17,-2.1706027022044556
2009-04-20,-2.156156043672862
2009-04-21,-2.138142110356826
2009-04-22,-2.1131232190368006
2009-04-23,-2.0802443411876577
2009-04-24,-2.0532834644218885
2009-04-27,-2.0203870486241655
2009-04-28,-1.9939850188660158
2009-04-29,-1.9612842806419413
2009-04-30,-1.9313453808837413
2009-05-01,-1.8868304848781166
2009-05-04,-1.8336329304168206
2009-05-05,-1.784724540849242
2009-05-06,-1.7363057396979888
2009-05-07,-1.6902305824572044
2009-05-08,-1.6413868714317392
2009-05-11,-1.599347585718238
2009-05-12,-1.5590926116525732
2009-05-13,-1.5392499093545928
2009-05-14,-1.5097265993432551
2009-05-15,-1.4847501484731316
2009-05-18,-1.453695110906763
2009-05-19,-1.4238365474576002
2009-05-20,-1.3934154826544851
