Date,resid
2007-10-09,0.41225292189535206
2007-10-10,0.3565047987165824
2007-10-11,0.3192220574534633
2007-10-12,0.27260314024008747
2007-10-15,0.23599620870560112
2007-10-16,0.20668738542581083
2007-10-17,0.15607037656733425
2007-10-18,0.11352678650533393
2007-10-19,0.11458604485035212
2007-10-22,0.09799477907596575
2007-10-23,0.06703867541697632
2007-10-24,0.036709858093413594
2007-10-25,0.026525129625273182
2007-10-26,0.0031018389080715164
2007-10-29,-0.026697031148317216
2007-10-30,-0.046341267378242845
2007-10-31,-0.09652640762256041
2007-11-01,-0.1003213648201656
2007-11-02,-0.09931052594557686
2007-11-05,-0.08985852176013899
2007-11-06,-0.09951374291278792
2007-11-07,-0.06088606026893048
2007-11-08,-0.017624505821878494
2007-11-09,0.049737424170049366
2007-11-12,0.13973561695919756
2007-11-13,0.15940932086015047
2007-11-14,0.19412807075809335
2007-11-15,0.2408487693906752
2007-11-16,0.25841998901736957
2007-11-19,0.2826493606848195
2007-11-20,0.2937180377232004
2007-11-21,0.3214177411746563
2007-11-23,0.33270743078491005
2007-11-26,0.37486131360502056
2007-11-27,0.38288303161872733
2007-11-28,0.3738709508851135
2007-11-29,0.37513454235824667
2007-11-30,0.36332457622835496
2007-12-03,0.36659395899532626
2007-12-04,0.36880412969863213
2007-12-05,0.3539064521400506
2007-12-06,0.33258057722402834
2007-12-07,0.3131501939386515
2007-12-10,0.2894792925962196
2007-12-11,0.29374732064277953
2007-12-12,0.28384092182784393
2007-12-13,0.27275151618392596
2007-12-14,0.26951112137882033
2007-12-17,0.2810457165763043
2007-12-18,0.28164126601689693
2007-12-19,0.27045394533421885
2007-12-20,0.25502553630058167
2007-12-21,0.2194626438955916
2007-12-24,0.18320835300265426
2007-12-26,0.1505748345421657
2007-12-27,0.13690694854836155
2007-12-28,0.12909986662919326
2007-12-31,0.13884811659538965
2008-01-02,0.15423626948756108
2008-01-03,0.15999688444176818
2008-01-04,0.18232302107361742
2008-01-07,0.20003422702358242
2008-01-08,0.2337683289595494
2008-01-09,0.25271495489011847
2008-01-10,0.2545754130177468
2008-01-11,0.26046966032009133
2008-01-14,0.2593857987310608
2008-01-15,0.25675752744623537
2008-01-16,0.261162388294941
2008-01-17,0.2934428341677392
2008-01-18,0.3173736860540357
2008-01-22,0.3779144031025777
2008-01-23,0.42205398387543513
2008-01-24,0.45909529331147597
2008-01-25,0.5107393594689198
2008-01-28,0.5515518623919498
2008-01-29,0.5935723125916457
2008-01-30,0.6430331320247744
2008-01-31,0.6823303531441476
2008-02-01,0.6982815737166147
2008-02-04,0.7324182293268329
2008-02-05,0.7817287368590126
2008-02-06,0.837396113296633
2008-02-07,0.8785534649901644
2008-02-08,0.9157556511585183
2008-02-11,0.9459758640207485
2008-02-12,0.9600176056568903
2008-02-13,0.9623084161491584
2008-02-14,0.9781278140191709
2008-02-15,0.98485249369922
2008-02-19,1.000048524640399
2008-02-20,0.9948462550993161
2008-02-21,0.9896457937637536
2008-02-22,0.9658709973725148
2008-02-25,0.9389246574649399
2008-02-26,0.9006933836464257
2008-02-27,0.8538740956053619
2008-02-28,0.8290793909459337
2008-02-29,0.8220314591853348
2008-03-03,0.8087119518988901
2008-03-04,0.7890179510026865
2008-03-05,0.7720498005452494
2008-03-06,0.7795995847249384
2008-03-07,0.7941679241448893
2008-03-10,0.8226937046998104
2008-03-11,0.8238056203075902
2008-03-12,0.8312163203073868
2008-03-13,0.8429954266547991
2008-03-14,0.8963336567590148
2008-03-17,0.9687224313154864
2008-03-18,0.9792567345891023
2008-03-19,1.031773191092658
2008-03-20,1.0577391207415592
2008-03-24,1.0739400701803326
2008-03-25,1.0923315267845073
2008-03-26,1.1174348182983354
2008-03-27,1.1423121688983533
2008-03-28,1.1693704289663076
2008-03-31,1.1919226650572927
2008-04-01,1.184909126604282
2008-04-02,1.1850517349545748
2008-04-03,1.1812416788205868
2008-04-04,1.1658462139798067
2008-04-07,1.1525794842713517
2008-04-08,1.139174336058609
2008-04-09,1.127808090508671
2008-04-10,1.1108045107001294
2008-04-11,1.1119024683613177
2008-04-14,1.1147628941451
2008-04-15,1.1073140470134861
2008-04-16,1.073835527006524
2008-04-17,1.0362164573909072
2008-04-18,0.9973309499935918
2008-04-21,0.9580563071583874
2008-04-22,0.9212465021981583
2008-04-23,0.874337210105385
2008-04-24,0.8250201079094822
2008-04-25,0.7742634461389422
2008-04-28,0.7183745566131783
2008-04-29,0.665626766491811
2008-04-30,0.6205897656601411
2008-05-01,0.5531233130395263
2008-05-02,0.46880062669595146
2008-05-05,0.3893785987185901
2008-05-06,0.3003933980847814
2008-05-07,0.23070876448393518
2008-05-08,0.1583636894986585
2008-05-09,0.08653107623057671
2008-05-12,-0.0014122526964159693
2008-05-13,-0.08849333831356139
2008-05-14,-0.17663500650500494
2008-05-15,-0.2830381222038924
2008-05-16,-0.3878148750924141
2008-05-19,-0.4925535921919639
2008-05-20,-0.5878337620803932
2008-05-21,-0.6744327462613913
2008-05-22,-0.7648646696741777
2008-05-23,-0.8469489018513141
2008-05-27,-0.9266736105774909
2008-05-28,-1.0171638876048092
2008-05-29,-1.1136814186606974
2008-05-30,-1.2165876272846632
2008-06-02,-1.2992099139427964
2008-06-03,-1.3801000386454756
2008-06-04,-1.4564349360911653
2008-06-05,-1.556606833233902
2008-06-06,-1.6052551956483114
2008-06-09,-1.6551957896986107
2008-06-10,-1.709213399676083
2008-06-11,-1.7513660967064137
2008-06-12,-1.7982500113263278
2008-06-13,-1.8667934725122235
2008-06-16,-1.934288980441382
2008-06-17,-1.9997319505976654
2008-06-18,-2.053187601329387
2008-06-19,-2.1133985320473774
2008-06-20,-2.1619974581484858
2008-06-23,-2.2095176387974007
2008-06-24,-2.320039846441448
2008-06-25,-2.3856466490134562
2008-06-26,-2.4284182321830015
2008-06-27,-2.4756191035817743
2008-06-30,-2.5151558225914994
2008-07-01,-2.5521217513079058
2008-07-02,-2.5718964326906253
2008-07-03,-2.6201439238028725
2008-07-07,-2.6448645926803604
2008-07-08,-2.6956484311782285
2008-07-09,-2.7309499988765022
2008-07-10,-2.759996097196743
2008-07-11,-2.7722043034420043
2008-07-14,-2.7791376544881916
2008-07-15,-2.783537648115858
2008-07-16,-2.8184838936600527
2008-07-17,-2.8554131674978445
2008-07-18,-2.901706996753591
2008-07-21,-2.9584768087045346
2008-07-22,-3.037956571830334
2008-07-23,-3.1119294176747956
2008-07-24,-3.168522209327634
2008-07-25,-3.230277592189451
2008-07-28,-3.2828909888831315
2008-07-29,-3.3701055837057723
2008-07-30,-3.4601244006419796
2008-07-31,-3.536705798900773
2008-08-01,-3.6045672631943155
2008-08-04,-3.673278813989796
2008-08-05,-3.7662602519869632
2008-08-06,-3.8663186542410752
2008-08-07,-3.9525154388256345
2008-08-08,-4.048309810593226
2008-08-11,-4.152455174168504
2008-08-12,-4.249092825532424
2008-08-13,-4.338907888684861
2008-08-14,-4.440452558626877
2008-08-15,-4.542052825713524
2008-08-18,-4.6321143637176645
2008-08-19,-4.718496748041347
2008-08-20,-4.814436531094855
2008-08-21,-4.914263667813676
2008-08-22,-5.019796740390566
2008-08-25,-5.107034301923886
2008-08-26,-5.197813190337196
2008-08-27,-5.294036027152365
2008-08-28,-5.395112348597028
2008-08-29,-5.488719464138594
2008-09-02,-5.57758757496953
2008-09-03,-5.666599776214965
2008-09-04,-5.725092522952048
2008-09-05,-5.7891216706994015
2008-09-08,-5.856604788532646
2008-09-09,-5.901951328224282
2008-09-10,-5.960705503755807
2008-09-11,-6.017649899969126
2008-09-12,-6.064881996150078
2008-09-15,-6.054927408586196
2008-09-16,-6.067929837070923
2008-09-17,-6.030719378269246
2008-09-18,-6.020726340187457
2008-09-19,-6.020351232392183
2008-09-22,-6.003353291146902
2008-09-23,-5.971503556277314
2008-09-24,-5.945659783725287
2008-09-25,-5.933659844139386
2008-09-26,-5.903174053479025
2008-09-29,-5.761480543443148
2008-09-30,-5.691315727415622
2008-10-01,-5.616251762986559
2008-10-02,-5.491201652550107
2008-10-03,-5.367065518168562
2008-10-06,-5.179770715739891
2008-10-07,-4.976563744753608
2008-10-08,-4.742745831321378
2008-10-09,-4.448540808829906
2008-10-10,-4.104380789082534
2008-10-13,-3.904858845965977
2008-10-14,-3.7074402782331433
2008-10-15,-3.376350619465948
2008-10-16,-3.0675392014351117
2008-10-17,-2.738692386578147
2008-10-20,-2.570140252361217
2008-10-21,-2.399615158764886
2008-10-22,-2.076363669697373
2008-10-23,-1.7772724001244604
2008-10-24,-1.374241294393654
2008-10-27,-0.9670453631480681
2008-10-28,-0.6879660113367807
2008-10-29,-0.38674373164399645
2008-10-30,-0.1491251064742236
2008-10-31,0.05327306775182164
2008-11-03,0.19985677966032941
2008-11-04,0.28671372718360877
