Date,resid
2009-02-09,-19.780853253044047
2009-02-10,-19.261492239773734
2009-02-11,-18.550745380532653
2009-02-12,-17.82987470652191
2009-02-13,-17.164624695519784
2009-02-18,-16.210838616262265
2009-02-19,-15.339829500758649
2009-02-20,-14.163968781551507
2009-02-23,-13.02803602657373
2009-02-24,-12.164515331267392
2009-02-25,-11.328970339474955
2009-02-26,-10.687073279119456
2009-02-27,-10.077375936190798
2009-03-02,-9.570558819392804
2009-03-03,-9.293981924551428
2009-03-04,-9.116130339484576
2009-03-05,-8.661620382301365
2009-03-06,-8.063483204237405
2009-03-09,-7.803433484336851
2009-03-10,-7.70320600394997
2009-03-11,-7.542640541695122
2009-03-12,-7.242452165094911
2009-03-13,-6.963826393888879
2009-03-16,-6.736118602957475
2009-03-17,-6.5722559013781625
2009-03-18,-6.667255522700327
2009-03-19,-6.089815486104202
2009-03-20,-5.585712137890594
2009-03-23,-5.16712705457377
2009-03-24,-5.0155886988622
2009-03-25,-4.745926996952788
2009-03-26,-4.414793787206054
2009-03-27,-4.140888838743574
2009-03-30,-3.8981841099933057
2009-03-31,-3.5900755791033783
2009-04-01,-3.31605369885523
2009-04-02,-3.2667952531346183
2009-04-03,-3.3853791171634366
2009-04-06,-3.7323628302906116
2009-04-07,-3.961184215521884
2009-04-08,-4.215486252033882
2009-04-09,-4.510498744143866
2009-04-13,-4.709548514009911
2009-04-14,-4.929239732746582
2009-04-15,-5.114261074519777
2009-04-16,-5.448098168841402
2009-04-17,-5.880450909478907
2009-04-20,-6.134337250773019
2009-04-21,-6.409850635502064
2009-04-22,-6.648424903628075
2009-04-23,-6.728359530044725
2009-04-24,-6.709125829533322
2009-04-27,-6.793051550786129
2009-04-28,-6.981396108965868
2009-04-29,-7.10002097738799
2009-04-30,-7.2553481269314055
2009-05-01,-7.442710672551328
2009-05-04,-7.561655715808441
2009-05-05,-7.642573584479315
2009-05-06,-7.640289126481974
2009-05-07,-7.650781299035447
2009-05-08,-7.634296242638061
2009-05-11,-7.651120108472266
2009-05-12,-7.606377896604865
2009-05-13,-7.59007359427762
2009-05-14,-7.555379297093654
2009-05-15,-7.493505646523302
2009-05-18,-7.496481446675065
2009-05-19,-7.536068244735774
2009-05-20,-7.457137796527235
2009-05-21,-7.2648479155515915
2009-05-22,-7.0617730271543495
2009-05-27,-6.918979430453738
2009-05-28,-6.679540641218802
2009-05-29,-6.373232463437715
2009-06-01,-6.093318974341673
2009-06-02,-5.772350659404195
2009-06-03,-5.617648120929374
2009-06-04,-5.287683401590729
2009-06-05,-5.157364814905956
2009-06-08,-5.1232700228747134
2009-06-09,-5.084836952610308
2009-06-10,-4.965338400669129
2009-06-11,-4.8020047347961325
2009-06-12,-4.840020136916355
2009-06-15,-5.035690149454405
2009-06-16,-5.1966171487877
2009-06-17,-5.342122177987741
2009-06-18,-5.4673906324136246
2009-06-19,-5.543369580217537
2009-06-22,-5.738793611789572
2009-06-23,-5.963467740124668
2009-06-24,-6.5375561755406615
2009-06-25,-6.637133712639515
2009-06-26,-6.7345432610999705
2009-06-29,-6.845742187501676
2009-06-30,-7.089602055796474
2009-07-01,-7.207158450464157
2009-07-02,-7.467825500885381
2009-07-07,-6.6109905081876414
2009-07-08,-7.1516214766993516
2009-07-09,-7.62516307290404
2009-07-10,-8.105926964035346
2009-07-13,-8.53051962142809
2009-07-14,-8.968447002424172
2009-07-15,-9.273720940327312
2009-07-16,-9.655039652058301
2009-07-17,-10.029395997256767
