Date,Price,Open,High,Low,Change %
2015-03-26,2.226444464329703,2.229102073404039,2.263572058007546,2.188457168474664,3.58%
2015-03-27,2.2237933086042725,2.2268224791360884,2.260969383334068,2.186024789091386,-1.80%
2015-03-30,2.221098881334708,2.224127761616086,2.2581239522239445,2.1835867618120197,-0.36%
2015-03-31,2.218172560703297,2.221439956622247,2.255237182634049,2.1809938909588484,-1.33%
2015-04-01,2.21459874882801,2.218540092624089,2.2521701841374333,2.1777203606198285,-3.53%
2015-04-02,2.211597803577563,2.214962623760248,2.2488252487842555,2.174270449691887,2.90%
2015-04-06,2.208487416357485,2.211142147658806,2.24546384533096,2.170805115183919,3.09%
2015-04-07,2.205288576379052,2.208036294272076,2.2423050403871843,2.167921518062426,-0.63%
2015-04-08,2.202310617633242,2.204851893139782,2.2391478155724496,2.1649870120927455,1.01%
2015-04-09,2.199929447074151,2.201838478946791,2.2364399107892394,2.162111555199272,2.99%
2015-04-10,2.197432667709778,2.1994620062266472,2.233758949997108,2.1596925648362846,-0.71%
2015-04-13,2.194771679237191,2.196969877957137,2.2312539169749646,2.1573672946047755,-0.97%
2015-04-14,2.1918386641825514,2.1942935940504387,2.2282763030945576,2.1543587022277824,-1.55%
2015-04-15,2.188835331744338,2.1912757848781745,2.2251890150944713,2.151549197845999,-0.53%
2015-04-16,2.1859116334642947,2.188327803784395,2.2222120469958884,2.148737798009002,0.26%
2015-04-17,2.1827185225976216,2.185369354970997,2.219125398352016,2.1457056188268258,-1.58%
2015-04-20,2.1797661362081917,2.1822313904681128,2.2159699609979864,2.142793161331525,1.13%
2015-04-21,2.1770918795573633,2.1792639508542644,2.2130150727650433,2.1400290846523484,1.33%
2015-04-22,2.175150690969435,2.1765747907604815,2.210825895289319,2.1375512141316166,3.72%
2015-04-23,2.1729502139506254,2.1746188470207195,2.2086186999031265,2.1355358042322634,-1.41%
2015-04-24,2.1703736269532423,2.172463462415677,2.206264314261938,2.1332618444133553,-2.05%
2015-04-27,2.167942078818545,2.169851918156913,2.2037045021771933,2.130891109278898,0.63%
2015-04-28,2.1663008845166694,2.1674056608399543,2.201747267792621,2.128752915880352,4.00%
2015-04-29,2.165103875678212,2.1656006518390307,2.2005458173847705,2.127272805773344,2.15%
2015-04-30,2.163809325852331,2.1642812587782543,2.1996448751836355,2.126195477821883,-0.54%
2015-05-01,2.163293816583975,2.163134195843343,2.198892199220008,2.1253975227931834,3.78%
2015-05-04,2.163121740947251,2.162834356827951,2.198385815476284,2.125015462641731,1.61%
2015-05-05,2.1633095819845933,2.16268675312323,2.198411826939066,2.1249357077865194,1.68%
2015-05-06,2.1641920627300797,2.1629087727187923,2.1990047367094974,2.1254637041270388,3.21%
2015-05-07,2.164329453431897,2.163685790191583,2.2001290537035576,2.1258769954629795,-3.29%
2015-05-08,2.164107272579085,2.163808318118443,2.2001277696030757,2.125629466248518,-1.65%
2015-05-11,2.165330070578418,2.1635415720021456,2.200992159154486,2.1256729536056587,6.77%
2015-05-12,2.1661426965848403,2.16466054741794,2.20263400779675,2.1267508212580783,-1.75%
2015-05-13,2.1674248428608833,2.1656091868884886,2.203582911339847,2.127370208367659,2.14%
2015-05-14,2.1680972241212593,2.1667473897777105,2.2044626724240826,2.1283217367480503,-2.61%
2015-05-15,2.1678972542291155,2.1673767611559493,2.2047565725256058,2.1283583359271874,-3.89%
2015-05-18,2.1685549848123276,2.167233710585364,2.2051370994093746,2.1284642218149115,4.00%
2015-05-19,2.169763377893977,2.1678582430107767,2.2061108475030373,2.129006859624783,2.51%
2015-05-20,2.1706313931884416,2.1689740675104514,2.2068958044314644,2.1299918537455813,-1.44%
2015-05-21,2.1708738638722735,2.169760385416902,2.207394347440357,2.13051929142679,-2.75%
2015-05-22,2.171312924442477,2.170011522736936,2.2077287278840054,2.1308424785371565,0.91%
2015-05-27,2.1709018556801913,2.1698422559592765,2.2074130230754934,2.1307843451454067,-0.56%
2015-05-28,2.1705446277284697,2.169495571157227,2.206871606694307,2.1306372390631783,0.23%
2015-05-29,2.1700715527395302,2.1691722361622916,2.206216175973799,2.1302328934548767,-0.56%
2015-06-01,2.170200192405818,2.1687625672659796,2.2061443741208433,2.1299917731359077,2.82%
2015-06-02,2.171153412466281,2.1689241317513495,2.206849396455239,2.130449560744198,3.80%
2015-06-03,2.1730424097429166,2.1698203978998367,2.208651867604193,2.1316789030585013,4.19%
2015-06-04,2.1743952047605672,2.1717226588380343,2.210804558564879,2.133313918513078,-2.20%
2015-06-05,2.1767295517986156,2.1731582364171507,2.2131049821064077,2.1351117676094917,4.33%
2015-06-08,2.178772018416865,2.175544691944833,2.2151138627711684,2.137409134382626,-1.12%
2015-06-09,2.181391169736909,2.1776586488167293,2.2174410590721796,2.1395642405692077,2.52%
2015-06-10,2.1844220656738926,2.1801993271784723,2.220202805229062,2.1424839630547847,1.80%
2015-06-11,2.1863780406925257,2.1831326307229,2.2229868222914635,2.144817426936711,-4.22%
2015-06-12,2.1884041046402207,2.1851312861554715,2.2248078262861677,2.1466998171863647,0.38%
2015-06-15,2.1901115052484035,2.1867618003416855,2.2263122073135237,2.148354524792753,-1.26%
2015-06-16,2.1912944606321507,2.1884059410829315,2.2276026170616268,2.149933067101626,-2.16%
2015-06-17,2.192575096836953,2.1896058670433196,2.2293478429463995,2.151466052342211,0.48%
2015-06-18,2.1939822923014276,2.190704302465419,2.230856800865484,2.152555928813064,0.60%
2015-06-19,2.1946491268701895,2.1920505115677447,2.2318034875896977,2.1536051105018004,-3.13%
2015-06-22,2.19643369047655,2.192985320721258,2.23325816116263,2.1548528053265708,5.00%
2015-06-23,2.1985985024519272,2.194786439406775,2.235205816926639,2.1569139458068087,1.68%
2015-06-24,2.2003338191525814,2.1968283399862125,2.2370047416473504,2.158984428056625,-1.70%
2015-06-25,2.2024399241101205,2.198501669024676,2.2388554177172213,2.161024358624248,1.64%
2015-06-26,2.2051419808100223,2.200536452980012,2.2413443875788124,2.1633424953777096,2.57%
2015-06-29,2.206364433458119,2.2015559780807243,2.2430125818792237,2.164622653630789,-5.90%
2015-06-30,2.207783675174545,2.2027942116542265,2.244355723562847,2.1660691763992173,0.90%
2015-07-01,2.209964905008428,2.2044877805238574,2.2463422090687755,2.167889360960255,3.32%
2015-07-02,2.2117164762078434,2.206721705171497,2.2485676320455905,2.1698406863323774,-1.69%
2015-07-07,2.212147152679982,2.2076100353647576,2.2492385925357303,2.1699915233982727,-1.53%
2015-07-08,2.211996436617434,2.208091521561586,2.2493058693851706,2.170051308491515,-2.57%
2015-07-09,2.2130412351984536,2.2079811595356165,2.2500590354464953,2.1701602493406025,5.46%
2015-07-10,2.214911448402928,2.209394264750481,2.2517599194112896,2.1717904753395043,3.63%
2015-07-13,2.217210808377207,2.2111714141417913,2.2539314354929867,2.173812435510908,1.87%
2015-07-14,2.2189997333073626,2.2135179380494696,2.255882342218249,2.175943628550853,-2.00%
2015-07-15,2.2203629030858805,2.2152739566259974,2.257634734927747,2.177625760578686,-1.71%
2015-07-16,2.221712509154707,2.2168533005982,2.2590313868607645,2.179221504307583,0.00%
2015-07-17,2.222959135349456,2.218287578275473,2.260175338932487,2.180741669436915,-0.38%
2015-07-20,2.2245217115827143,2.219697634585574,2.261526811288085,2.182346209983183,1.41%
2015-07-21,2.225581183862169,2.221213062159124,2.2629344871998067,2.1837855332754614,-2.06%
2015-07-22,2.2265903137600134,2.222305455913922,2.263721198935296,2.1849617819960865,-0.17%
2015-07-23,2.227012295439279,2.2233272794643164,2.264510032915678,2.185788022644938,-2.49%
2015-07-24,2.227360427473094,2.2238414294926963,2.2647238607743962,2.1864766904710637,-0.31%
2015-07-27,2.227247389799692,2.2242211120390354,2.2647365585192074,2.186710750341272,-2.03%
2015-07-28,2.2274737811152434,2.2241890615716104,2.2647491299198705,2.187032032411507,1.53%
2015-07-29,2.228085974683876,2.224535434760313,2.2650700301085016,2.187678471809958,1.73%
2015-07-30,2.228373672850002,2.2252365659924633,2.265636490425124,2.188348329430587,-1.40%
2015-07-31,2.2279619996334676,2.225552616131243,2.2658391098908166,2.188285162759217,-3.10%
2015-08-03,2.2271862679919257,2.22529836440668,2.2652735536425586,2.1877947692291557,-1.69%
2015-08-04,2.2271446141021256,2.2244894355186013,2.26490267712465,2.1873490556760147,3.40%
2015-08-05,2.2275710305486993,2.2245840668240042,2.265182248999403,2.1876142359033857,2.11%
2015-08-06,2.2275653487233615,2.22505586128606,2.2653396375990655,2.187916578054344,-1.89%
2015-08-07,2.2269527658079435,2.225085155834279,2.265226806787509,2.18767860511315,-2.74%
2015-08-10,2.227002986419055,2.2246067025231206,2.2650056472816398,2.1875524514074582,3.05%
2015-08-11,2.2261671462038777,2.2246603665071736,2.2646772369655075,2.1868205953219553,-3.99%
2015-08-12,2.225389373328317,2.22391748652794,2.2636058349981303,2.1854094626710383,0.23%
2015-08-13,2.225027294515057,2.2230924471723656,2.2629530487392207,2.184679029341336,1.91%
2015-08-14,2.224788219931239,2.2227034724364754,2.262535610660167,2.1844434200395297,0.55%
2015-08-17,2.2242430702944387,2.2224576697978176,2.261923323642195,2.1840509530797396,-1.41%
2015-08-18,2.2239222477146505,2.2218760086761664,2.2613370292065857,2.183592740340263,1.01%
2015-08-19,2.222977759484683,2.2215986389053595,2.261025221848876,2.1828903337498398,-2.87%
2015-08-20,2.2214854620307074,2.2207170713734903,2.259761305013426,2.1817670608178252,-2.63%
2015-08-21,2.219729409622957,2.2192970186738017,2.2580821089335115,2.1802569595919237,-1.35%
2015-08-24,2.2176624760311947,2.217423439801017,2.255961915314526,2.1775181184370793,-1.61%
2015-08-25,2.216272816936984,2.2153794508972275,2.254768279262001,2.1758214418439987,3.28%
2015-08-26,2.215911897874387,2.2138035555634925,2.2541536771623574,2.1745894030200676,4.91%
2015-08-27,2.2156640213765693,2.213347804460227,2.253684492180419,2.174175583261375,0.50%
2015-08-28,2.2153489604058945,2.213145341262388,2.2531204743977065,2.173716130436013,-0.32%
2015-08-31,2.215335538081237,2.2129647928486738,2.252790921537416,2.1733408502236875,1.37%
2015-09-01,2.2147749924354305,2.2129750932892294,2.2524049470192837,2.173118555971373,-2.48%
2015-09-02,2.2145085779138447,2.2124579346141555,2.251863610995866,2.1728288226996613,1.34%
2015-09-03,2.2139960611250697,2.212125023982529,2.2513177112085487,2.172611623185214,-1.14%
2015-09-04,2.2131702399424324,2.2116561241033117,2.250498639692374,2.171978679583118,-1.48%
2015-09-09,2.2129894437837394,2.2114008424614884,2.250533478665102,2.1719589914739323,0.41%
2015-09-10,2.2131288505693996,2.2111182505289135,2.250388868735711,2.1719992000138895,1.46%
2015-09-11,2.2128688652401483,2.211226525296361,2.2501461964432012,2.171999207973851,-1.80%
2015-09-14,2.212571666297424,2.2111247700913546,2.2496770858953536,2.1719196148546165,-0.18%
2015-09-15,2.2133619881462443,2.2108648253633696,2.2501181044310243,2.171840813696867,4.99%
2015-09-16,2.214184246693876,2.2114930282428515,2.250644285902131,2.1726981083704144,0.17%
2015-09-17,2.2139635106662583,2.212353783425139,2.251115481176832,2.1728503641048533,-4.53%
2015-09-18,2.2131678637397525,2.2121711609858505,2.2505770253747297,2.172384197125751,-2.65%
2015-09-21,2.21302689172457,2.211532649912696,2.2502429297751494,2.1721415713163443,3.05%
2015-09-22,2.2122206640236124,2.211397998354494,2.2497231060935614,2.171563055414096,-3.05%
2015-09-23,2.211611510764042,2.210518427221186,2.248959701597602,2.1710599466923832,0.89%
2015-09-24,2.2107795657805664,2.209876460805582,2.248054641196814,2.170163838965371,-1.07%
2015-09-25,2.210334003503639,2.209290632661055,2.2475565912601145,2.169833854622212,1.79%
2015-09-28,2.209216266127115,2.208770334329789,2.246774943357564,2.1690494479145506,-3.14%
2015-09-29,2.2077315456272335,2.2076681556570024,2.245513516824387,2.167785290026719,-1.81%
2015-09-30,2.206012845156934,2.2062286894248087,2.2441054396429054,2.1664640597928955,-1.21%
2015-10-01,2.204380896846145,2.204594593436574,2.242392969005413,2.1648972727150717,0.34%
2015-10-02,2.2022577302500803,2.2030464077826775,2.2406278867898264,2.1623013122396015,-2.50%
2015-10-05,2.2008223478019886,2.20086686864461,2.2388604671129206,2.1604575410202984,3.36%
2015-10-06,2.199172394713695,2.1993557743183563,2.237249935232715,2.1591395719300572,-1.12%
2015-10-07,2.197837362614849,2.1977403140695437,2.235744979471026,2.1579043676720038,1.47%
2015-10-08,2.196883768877236,2.1964593318521133,2.234613202707256,2.1566615536007188,1.79%
2015-10-09,2.1958202620165195,2.1954895993178445,2.2336518892637436,2.155888811434758,-0.57%
2015-10-12,2.1945683346820206,2.194231011993531,2.232063333009208,2.1550242568999485,-0.94%
2015-10-13,2.193050260681012,2.1929849477704164,2.23053038358797,2.153849900790854,-1.37%
2015-10-14,2.1908806333311235,2.1915323792920964,2.228724133580114,2.152060371796888,-3.28%
2015-10-15,2.1891703995445337,2.1895072066767516,2.226726903360632,2.1504279505900907,2.23%
2015-10-16,2.187636384797886,2.187880289532045,2.2248390969564786,2.148931173678343,0.79%
2015-10-19,2.1859982321897276,2.186239710041294,2.2231591268370066,2.1475885916339523,-0.59%
2015-10-20,2.184834085154752,2.184625404646546,2.2217247255052,2.146259368448725,2.27%
2015-10-21,2.183273566403324,2.1833853662922347,2.2202349457709496,2.14497322157534,-1.98%
2015-10-22,2.1817285750085365,2.1817895118495816,2.2185908374062895,2.143560570274124,0.00%
2015-10-23,2.1807860138462036,2.180328937858104,2.2174008936253355,2.1423609775299193,2.91%
2015-10-26,2.179564277660278,2.1793605027603746,2.216083488183755,2.141451924383446,-1.39%
2015-10-27,2.178145745277135,2.178123100212943,2.2145304379660127,2.1401340111794434,-1.02%
2015-10-28,2.1773781354684694,2.1767885586005415,2.213450546542031,2.1390182637515442,3.14%
2015-10-29,2.177324622348295,2.1759449018439625,2.2131177094226455,2.1384409747749786,3.38%
2015-10-30,2.1770129384403765,2.175806148327513,2.2128180344492,2.138476387520843,-1.20%
2015-11-02,2.177002859576278,2.175420022300916,2.2125810420291945,2.1383920464054684,1.40%
2015-11-03,2.1774107862481045,2.1753362420265256,2.212704612213364,2.1386567988697074,1.93%
2015-11-04,2.1779042051235487,2.1756712006263053,2.2129861548587426,2.1392472711388075,0.41%
2015-11-05,2.178482265544498,2.176201828846132,2.2134837988695897,2.1400507708850043,0.40%
2015-11-06,2.179940135316933,2.1767968281238375,2.2148322020102564,2.1408761260832874,3.98%
2015-11-09,2.1816223021028804,2.1783112687092827,2.2164457918711022,2.1426882813941006,1.03%
2015-11-10,2.1831583794940483,2.179989742671585,2.217804523311154,2.1443630040330626,-0.55%
2015-11-11,2.1846294220981695,2.181532114108164,2.218970632953551,2.1462200654724124,-0.21%
2015-11-12,2.185926625644513,2.1830193382561567,2.2203141920342286,2.1477402449183343,-0.69%
2015-11-13,2.186812916853452,2.1843524625879858,2.2213060782841363,2.148926894388773,-1.73%
2015-11-16,2.18765058885408,2.1849559131661302,2.221870189891905,2.1498131829236735,-0.18%
2015-11-17,2.1884500755385954,2.185851863085568,2.2227769428936357,2.150780203901859,-0.13%
2015-11-18,2.189291357855661,2.1867189979413157,2.2235353718396667,2.1518570044004255,0.22%
2015-11-19,2.189865566058532,2.1875775046968573,2.2240574014478995,2.152654437224453,-1.14%
2015-11-20,2.190603212942996,2.188248366952883,2.224474735546285,2.153433985367204,0.76%
2015-11-23,2.1911245675237705,2.1890916562955898,2.225196370993201,2.154285377908485,-0.93%
2015-11-24,2.1916009340613005,2.1896280510539494,2.2254630704522516,2.154799944862583,-0.18%
2015-11-25,2.1920228100672405,2.190188958992412,2.2256873157183503,2.155488494061153,-0.22%
2015-11-30,2.1921817851042076,2.190465682326796,2.2258794793410233,2.1559910898591435,-0.63%
2015-12-01,2.1917123204447346,2.1907297021044134,2.226010030161635,2.155881727141167,-2.85%
2015-12-02,2.1915758811422803,2.1903642369772904,2.2257611772352925,2.1558630037208983,1.54%
2015-12-03,2.1928636673028286,2.1902909618988424,2.2269675186765596,2.1560832696009826,6.57%
2015-12-04,2.1936610338301445,2.1914124309164906,2.2282713082446857,2.157117254057963,-2.07%
2015-12-07,2.194082311835872,2.1923436389272446,2.2289054166936877,2.157583743240393,-1.63%
2015-12-08,2.1943600963227943,2.1927780251769295,2.229065559809396,2.1579759399221525,-0.63%
2015-12-09,2.1945256654443575,2.193118538104139,2.2294828127310646,2.1583642341979044,-0.50%
2015-12-10,2.1949184400074473,2.193366111760166,2.2295775099340314,2.158838216022069,1.04%
2015-12-11,2.1942923936646173,2.193790324277355,2.2296712648879917,2.1584517709179027,-4.57%
2015-12-14,2.194597938186081,2.193404355702035,2.229674535843448,2.1582482732408144,4.36%
2015-12-15,2.19532829787633,2.193649085437236,2.2302648316274425,2.1586836083909997,1.93%
2015-12-16,2.1963498941463433,2.194388886330942,2.231277109269566,2.159592217901987,1.32%
2015-12-17,2.196634966280828,2.195270577988269,2.231811658747653,2.1602231332597857,-3.18%
2015-12-18,2.1967082492869574,2.1956161400784366,2.2318334330166545,2.160400015305945,-0.94%
2015-12-21,2.1966912519930224,2.195699560532632,2.231765439503965,2.16051543660364,-0.41%
2015-12-22,2.1970923290742537,2.195692599817888,2.231837424285215,2.160759061069985,1.91%
2015-12-23,2.197708318138375,2.1960936634880937,2.2323166479338616,2.161487817567399,0.98%
2015-12-24,2.1981788762843215,2.1966996891496318,2.2326518014973122,2.1622590734715654,-0.62%
2015-12-28,2.1985154006929064,2.1972598842800877,2.2328940691159196,2.1627639520330995,-0.58%
2015-12-29,2.1996047861415016,2.197605552773988,2.2337508338913903,2.1633434079898306,3.41%
2015-12-30,2.2005440303187216,2.198624390323113,2.2346587745002453,2.1645539062873107,-0.61%
2015-12-31,2.201225175773993,2.1996629406862676,2.235358678486566,2.1655633076004346,-1.09%
2016-01-04,2.201640840496862,2.200591656093499,2.235932216840745,2.16590595699437,-1.15%
2016-01-05,2.202012568803784,2.2009937241663797,2.236231395041629,2.1664740498589867,-0.18%
2016-01-06,2.20169403974264,2.2013420409866815,2.236308693632034,2.1664892332536323,-3.08%
2016-01-07,2.201169727460487,2.201159535386123,2.235947417591837,2.166016709446642,-0.97%
2016-01-08,2.200322278026106,2.200690292114126,2.2358384894183794,2.1654792364356013,-1.54%
2016-01-11,2.200070318194481,2.1999471143713625,2.2352729393438997,2.1650864130981935,2.79%
2016-01-12,2.1991243566447305,2.1996988874649976,2.234921969188338,2.1642397926521313,-3.22%
2016-01-13,2.198048505780655,2.1988760231974247,2.234086935104733,2.163023491435364,-0.67%
2016-01-14,2.196983359767158,2.1976633415322024,2.2329716560896617,2.161888943442735,0.00%
2016-01-15,2.19539150533968,2.196701529201115,2.231658521615216,2.160138826469499,-2.58%
2016-01-20,2.1933279339377743,2.1953015313979827,2.2299106973679663,2.157938467503947,-3.31%
2016-01-21,2.191682900329231,2.1933184562480372,2.22797131156547,2.155929154510132,2.01%
2016-01-22,2.190342788635698,2.191743167818686,2.226588529644088,2.1545169416817225,1.43%
2016-01-25,2.188508554846068,2.1904223567060974,2.22497075345069,2.15300932917249,-2.48%
2016-01-26,2.186662721536925,2.188577381079222,2.2230009197076663,2.151098812346208,-0.15%
2016-01-27,2.184835254499936,2.186591561190467,2.221309389306593,2.149396357776145,0.00%
2016-01-28,2.182817018363413,2.1846951513328254,2.2194854379694617,2.147621291716867,-1.05%
2016-01-29,2.1802318065537727,2.1827280598653243,2.2172219294261635,2.145266880286808,-2.98%
2016-02-01,2.177940971299767,2.180243234453852,2.214722239825828,2.142876194794782,1.40%
2016-02-02,2.1746978178929672,2.177882634615817,2.2121081206994866,2.1399321896722805,-5.03%
2016-02-03,2.171795388142933,2.1746201614163163,2.2089628053852586,2.1364801710187886,1.67%
2016-02-04,2.1685536833067416,2.1717185043579317,2.205988088101558,2.133540106382361,-1.96%
2016-02-05,2.1653143834638833,2.16849746477501,2.202903667876679,2.1304700937565846,-0.16%
2016-02-08,2.1611620531844458,2.165358225563562,2.1995912347686075,2.1265152166402554,-5.14%
2016-02-09,2.15688188698534,2.1611756086747547,2.1952868979090936,2.12209223467063,-0.98%
2016-02-10,2.1520672017249782,2.156945058221822,2.191095040614365,2.117593860424481,-3.34%
2016-02-11,2.1472108720597958,2.152209345399754,2.1860394314487688,2.1117472280644836,-0.54%
2016-02-12,2.143218773731755,2.1473416512622405,2.1817803856012588,2.1071229350522014,4.94%
2016-02-17,2.139962906031033,2.1436666556647634,2.1784492789172396,2.1034700159583517,2.05%
2016-02-18,2.1359931752459724,2.1403665309828264,2.174972214911126,2.099813643366101,-4.09%
2016-02-19,2.132082844028435,2.136382833954044,2.1710919426265383,2.0960245000132005,0.10%
2016-02-22,2.1283308225952915,2.13251837620865,2.1672303792862144,2.0925516626102794,0.69%
2016-02-23,2.1242280793694377,2.1287819214258703,2.163715692858795,2.088785026248645,-2.25%
2016-02-24,2.1205243634514925,2.124724440335261,2.159648920625708,2.084389210014688,2.10%
2016-02-25,2.116479395219922,2.1210157855636615,2.1556723639096793,2.080345586576708,-2.16%
2016-02-26,2.112972181177835,2.11706542887064,2.1519642273050237,2.0767004021973574,2.92%
2016-02-29,2.1092411611038857,2.1134827328454797,2.14814373524811,2.0732506898582144,-1.47%
2016-03-01,2.1064328262709773,2.1097366825936197,2.1450478161896673,2.069556699088079,5.09%
2016-03-02,2.10373203572069,2.106813965884957,2.1423309562878163,2.0669143767377727,0.48%
2016-03-03,2.1010581183739747,2.1040994328228693,2.1395515783566013,2.0643978470751323,0.00%
2016-03-04,2.098818761964065,2.101421859829063,2.1371879104581915,2.0619461576971965,2.20%
2016-03-07,2.0968802909303292,2.0992087345212047,2.1350268636008134,2.060095970184985,1.50%
2016-03-08,2.094234748800744,2.097306183711776,2.132777868054804,2.057547783269848,-3.86%
2016-03-09,2.092103086271,2.0946365036457806,2.1304318487956095,2.055233903758022,2.68%
2016-03-10,2.0905498410498398,2.092461043105113,2.1286564295962513,2.0532415513865483,3.00%
2016-03-11,2.08944985631275,2.090864435668712,2.1272369802898266,2.0518759807951654,2.29%
2016-03-14,2.0881717641863067,2.0897513705508413,2.1258316546814306,2.0507727509268427,-0.98%
2016-03-15,2.0869760401112765,2.088490178570038,2.124330860863511,2.049421795083633,0.37%
2016-03-16,2.0852449567653,2.0873111864820864,2.1231136535066573,2.048014630544937,-2.78%
2016-03-17,2.083381846040012,2.0855270177628316,2.121082697140219,2.0460841607193374,-0.83%
2016-03-18,2.0813283208743445,2.0836909508703583,2.1188928467935084,2.044262450434803,-1.10%
2016-03-21,2.079693233540733,2.0817935520729782,2.1169536386064594,2.042508617020308,2.16%
2016-03-22,2.0783430689054545,2.0801737358807855,2.115252628533254,2.0408816858425065,1.39%
2016-03-23,2.0763595804521175,2.0788884410621558,2.1136481447228954,2.0392012919582947,-3.36%
2016-03-24,2.0746047805818093,2.0769492767126843,2.11154221922705,2.037338615703294,1.14%
2016-03-28,2.072698289064572,2.0753279110408607,2.1096164499531147,2.035603924684856,-0.92%
2016-03-29,2.0700247075013034,2.0734142242851656,2.10751083982419,2.033259636183935,-4.20%
2016-03-30,2.067616531408766,2.070783269701957,2.105067976279276,2.0309784741466292,1.36%
2016-03-31,2.064655209719415,2.068248144320713,2.1023509157820137,2.0283717555817655,-3.16%
2016-04-01,2.0617631540510324,2.065419839753926,2.0994817881263437,2.0257213233174656,0.20%
2016-04-04,2.0587804731980643,2.062430624796129,2.096412355774504,2.0230077120605046,-0.69%
2016-04-05,2.055409565142449,2.059461202775813,2.093104811283263,2.019942996824779,-2.37%
2016-04-06,2.0524503027933183,2.0562029228757988,2.0899296785231427,2.017048077638725,2.23%
2016-04-07,2.0488140265995223,2.053235766518052,2.0867363881058782,2.0137441577604696,-4.05%
2016-04-08,2.0455124355583627,2.0497309766120018,2.0832664174524487,2.010612414047979,1.75%
2016-04-11,2.0422934463857554,2.0465695136785884,2.080000125565751,2.007501881451894,0.30%
2016-04-12,2.0396437933077443,2.0434096573215452,2.0770648374415868,2.004690952418933,3.15%
2016-04-13,2.0369210033590717,2.040768798055196,2.074278157301157,2.002226396481189,-0.59%
2016-04-14,2.034484008760715,2.038104465043656,2.071588855851452,1.999736612558097,1.49%
2016-04-15,2.0316832076882645,2.03560594422861,2.068876562662336,1.9971522007962703,-2.14%
2016-04-18,2.029089377186569,2.032525326383034,2.0660718556294957,1.9944144020045373,1.00%
2016-04-19,2.0266805576225795,2.030042518195052,2.0634841081572035,1.9921914007779664,0.89%
2016-04-20,2.0248728133643072,2.027554563883892,2.0614494657206857,1.9898014663164882,3.25%
2016-04-21,2.0232820588873555,2.025688372529073,2.0597534722307147,1.9882412721265783,1.06%
2016-04-22,2.0219658358662724,2.024119353511485,2.058134054837962,1.98683590381387,1.43%
2016-04-25,2.020891562303758,2.0227947993042306,2.05669990297568,1.9856236213415293,1.23%
2016-04-26,2.0199971300224604,2.021642626576894,2.0555486744786746,1.984672154356303,0.85%
2016-04-27,2.018325537579227,2.0206511699872034,2.054229798599131,1.983342099711543,-4.05%
2016-04-28,2.0163919741897733,2.0189233191395703,2.0524165893244875,1.981617324151786,-1.52%
2016-04-29,2.01458710137273,2.0171330596238572,2.050661222208773,1.9799694110744397,0.59%
2016-05-02,2.013168341890795,2.0152710622891137,2.048903420965281,1.9782781941882055,2.03%
2016-05-03,2.0110074897431085,2.0136862953105785,2.047003908063898,1.976325201621412,-4.06%
2016-05-04,2.008679085969411,2.0116297408366126,2.0447153404283536,1.9742722400747899,-1.08%
2016-05-05,2.006025595729338,2.0094543475867415,2.042369943326858,1.9718914513772026,-1.98%
2016-05-06,2.003766662673809,2.006932445146658,2.039819030344713,1.9692358480747765,2.13%
2016-05-09,2.0012516027845693,2.0047639900760634,2.0373631501405973,1.967024573607125,-1.59%
2016-05-10,1.9987914184306057,2.0022589069045047,2.0347526040015094,1.9648353015968343,0.21%
2016-05-11,1.9961666608435,1.9999180513736252,2.0321182824978257,1.9624091098667236,-1.10%
2016-05-12,1.9936973715474684,1.9971726322729169,2.0294604221973955,1.9599473582976041,0.76%
2016-05-13,1.9907949462386274,1.9947331339354137,2.0267295066891933,1.9573608495893262,-2.65%
2016-05-16,1.9884686572993675,1.9918204026613433,2.0240456643816582,1.9548000769660072,3.23%
2016-05-17,1.9863147671008257,1.989444109802499,2.0215775790155464,1.9526229888503568,0.88%
2016-05-18,1.985047969253926,1.9873004139796189,2.0202385152822493,1.9507461665335695,4.90%
2016-05-19,1.9836743747039611,1.985924307573078,2.018872974900484,1.9495447270833839,-0.66%
2016-05-20,1.9822845972164689,1.9845618935972944,2.01737176994122,1.9484248929809012,-0.18%
2016-05-23,1.9808190970637054,1.983103584435879,2.0157661006589596,1.9471271489927315,-0.47%
2016-05-24,1.9796666825706248,1.9816597856329075,2.0144152109867464,1.9458721680944588,1.61%
2016-05-25,1.9785953856207958,1.9804393054334826,2.01309766308563,1.9449082779129736,0.38%
2016-05-26,1.9771168429595618,1.9792409192896003,2.011673823450832,1.9436753750593017,-2.23%
2016-05-27,1.9758619646076072,1.9777858038626681,2.0101148993233906,1.9424547397431355,1.15%
2016-06-01,1.9745001709521228,1.9764546183911136,2.0085814368108807,1.941077097775957,-0.66%
2016-06-02,1.972753922313765,1.9750670275064037,2.006913980567064,1.9396335625185623,-2.18%
2016-06-03,1.9700598869427142,1.973404689699467,2.0049845122213257,1.9372193282424968,-5.38%
2016-06-06,1.9677409119353304,1.9707240793615817,2.0023677834518647,1.93489876677425,2.03%
2016-06-07,1.9652360583941566,1.9683586950566097,1.9997969917107477,1.9326012951826808,-1.19%
2016-06-08,1.9626367269588316,1.9658775448711543,1.9970229267938195,1.9302570328456352,-0.71%
2016-06-09,1.9598443564462196,1.9632718305651977,1.9941570626695801,1.9275579914619039,-1.31%
