Date,Price,Open,High,Low,Vol.,Change %
2014-06-26,"1,317.00","1,318.70","1,320.60","1,306.80",134790.0,-0.42%
2014-06-25,"1,322.60","1,318.90","1,325.60","1,305.40",136620.0,0.10%
2014-06-24,"1,321.30","1,318.10","1,326.60","1,314.50",123880.0,0.22%
2014-06-23,"1,318.40","1,314.90","1,319.20","1,310.40",109390.0,0.14%
2014-06-20,"1,316.60","1,320.30","1,322.50","1,307.10",167790.0,0.19%
2014-06-19,"1,314.10","1,278.20","1,322.00","1,276.20",237990.0,3.25%
2014-06-18,"1,272.70","1,272.10","1,279.20","1,266.50",87910.0,0.06%
2014-06-17,"1,272.00","1,271.80","1,273.50","1,258.00",112830.0,-0.26%
2014-06-16,"1,275.30","1,276.80","1,285.10","1,270.50",98250.0,0.09%
2014-06-13,"1,274.10","1,273.40","1,278.10","1,270.90",83630.0,0.01%
2014-06-12,"1,274.00","1,261.10","1,275.10","1,260.00",117420.0,1.01%
2014-06-11,"1,261.20","1,260.30","1,265.50","1,257.90",77040.0,0.09%
2014-06-10,"1,260.10","1,252.70","1,263.80","1,250.10",107080.0,0.49%
2014-06-09,"1,253.90","1,253.00","1,257.30","1,251.60",53770.0,0.11%
2014-06-06,"1,252.50","1,253.70","1,258.20","1,245.70",112940.0,-0.06%
2014-06-05,"1,253.30","1,244.30","1,257.90","1,241.20",125570.0,0.72%
2014-06-04,"1,244.30","1,244.90","1,249.50","1,242.80",76990.0,-0.02%
2014-06-03,"1,244.50","1,244.10","1,247.90","1,240.20",90050.0,0.04%
2014-06-02,"1,244.00","1,250.50","1,251.00","1,241.10",91400.0,-0.16%
2014-05-30,"1,246.00","1,255.90","1,260.60","1,242.20",136540.0,-0.88%
2014-05-29,"1,257.10","1,258.90","1,261.50","1,251.40",140230.0,-0.17%
2014-05-28,"1,259.30","1,264.00","1,267.30","1,255.80",168830.0,-0.49%
2014-05-26,"1,265.50","1,293.60","1,294.80","1,263.20",252100.0,-2.03%
2014-05-23,"1,291.70","1,294.30","1,295.70","1,286.60",146980.0,-0.25%
2014-05-22,"1,295.00","1,292.00","1,304.10","1,290.10",128240.0,0.54%
2014-05-21,"1,288.10","1,294.20","1,296.30","1,282.90",126010.0,-0.50%
2014-05-20,"1,294.60","1,293.00","1,297.20","1,286.00",129490.0,0.06%
2014-05-19,"1,293.80","1,293.00","1,305.70","1,289.50",108500.0,0.03%
2014-05-16,"1,293.40","1,296.40","1,298.30","1,287.70",116840.0,-0.02%
2014-05-15,"1,293.60","1,305.50","1,307.30","1,290.90",147390.0,-0.94%
2014-05-14,"1,305.90","1,293.90","1,309.20","1,291.60",120330.0,0.86%
2014-05-13,"1,294.80","1,296.00","1,299.00","1,289.10",120870.0,-0.08%
2014-05-12,"1,295.80","1,289.80","1,304.50","1,277.70",130810.0,0.64%
2014-05-09,"1,287.60","1,289.60","1,294.50","1,285.50",110470.0,-0.01%
2014-05-08,"1,287.70","1,289.80","1,295.50","1,284.80",118110.0,-0.09%
2014-05-07,"1,288.90","1,307.90","1,315.00","1,286.60",173800.0,-1.51%
2014-05-06,"1,308.60","1,309.70","1,314.30","1,304.40",103410.0,-0.05%
2014-05-05,"1,309.30","1,300.90","1,315.80","1,299.70",115630.0,0.49%
